,Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Land Contour,Lot Config,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,Mo Sold,Sale Type,Age
365,1478,1,1,85.0,11049,Reg,0,Corner,0,0,1Fam,1Story,8,5,2007,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0,Unf,1234,1234,1,1234,0,1234,0,2,0,3,0,7,0,0,1,2007.0,0,484,0,30,0,1,0,1
366,2247,1,0,44.0,4750,IR1,1,Inside,0,0,TwnhsE,1Story,8,5,2006,Hip,VinylSd,VinylSd,1,481.0,0,0,PConc,1,0,1,GLQ,1573,Unf,0,1573,1,1625,0,1625,1,2,0,2,0,5,1,1,1,2006.0,1,538,123,0,0,12,0,0
367,2274,1,1,50.0,35133,Reg,0,Inside,0,0,1Fam,1Story,5,4,1963,Hip,MetalSd,MetalSd,0,226.0,0,0,CBlock,0,0,1,Rec,1159,Unf,413,1572,0,1572,0,1572,1,1,1,3,0,5,2,0,0,1963.0,0,995,0,263,0,5,0,44
368,2869,1,1,80.0,12984,Reg,0,Inside,0,0,1Fam,1Story,5,6,1977,Gable,Plywood,Plywood,0,459.0,0,0,CBlock,1,0,0,ALQ,1283,LwQ,0,1430,1,1647,0,1647,1,2,0,3,0,7,1,0,1,1977.0,1,621,0,0,0,3,0,29
369,967,1,1,75.0,9157,IR1,0,Corner,0,0,1Fam,2Story,7,5,2003,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0,Unf,912,912,1,1072,942,2014,0,2,1,3,0,9,0,0,1,2003.0,1,486,124,114,0,2,0,6
370,2656,1,0,49.0,5820,Reg,0,Inside,0,0,1Fam,1Story,3,8,1955,Gable,VinylSd,VinylSd,0,0.0,0,0,CBlock,0,0,0,ALQ,256,Unf,906,1162,1,1163,0,1163,1,1,0,3,0,6,0,0,1,1955.0,0,220,142,98,0,7,0,1
371,667,0,1,81.0,9671,Reg,0,Corner,0,0,Duplex,2Story,6,5,1969,Gable,MetalSd,MetalSd,1,480.0,0,0,CBlock,0,0,0,Unf,0,Unf,1248,1248,0,1248,1296,2544,0,2,2,6,0,12,0,0,1,1969.0,0,907,0,0,0,8,0,40
372,1042,0,0,21.0,1890,Reg,0,Inside,0,0,Twnhs,2Story,6,6,1972,Gable,HdBoard,HdBoard,0,422.0,0,0,CBlock,0,0,0,LwQ,483,Unf,0,483,0,483,504,987,0,1,1,2,0,5,0,0,0,1975.0,0,352,411,0,0,4,0,36
373,2023,0,1,60.0,13515,Reg,0,Inside,0,0,1Fam,2Story,6,6,1919,Gambrel,Wd Sdng,Wd Sdng,0,0.0,0,0,PConc,0,0,0,Unf,0,Unf,764,764,1,1060,764,1824,0,1,0,3,0,8,1,1,0,1940.0,0,520,0,0,126,7,0,57
374,2447,1,1,0.0,9233,IR1,0,Inside,1,0,1Fam,2Story,9,5,2000,Gable,VinylSd,VinylSd,0,877.0,0,0,PConc,1,0,0,GLQ,1182,Unf,358,1540,1,1540,1315,2855,1,2,1,4,1,9,1,0,1,2000.0,0,774,247,55,0,3,0,6
375,2055,0,1,70.0,8400,Reg,0,Inside,0,0,1Fam,SFoyer,6,5,1966,Gable,VinylSd,VinylSd,0,0.0,0,0,CBlock,0,0,1,LwQ,187,Rec,0,814,0,913,0,913,1,1,0,3,0,6,0,0,0,1990.0,0,240,0,0,252,5,0,41
376,2275,1,1,93.0,15306,IR1,1,Corner,0,0,1Fam,1Story,8,5,2006,Gable,VinylSd,VinylSd,1,100.0,0,0,PConc,1,0,1,GLQ,80,Unf,1652,1732,1,1776,0,1776,1,2,0,3,0,7,1,1,1,2006.0,1,712,0,0,0,5,1,0
377,2204,0,1,55.0,7642,Reg,0,Corner,0,0,1Fam,1.5Fin,7,8,1918,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,912,912,0,912,514,1426,0,1,1,3,0,7,1,1,0,1925.0,0,216,0,240,0,6,0,9
378,1563,1,0,44.0,3842,IR1,1,Inside,0,0,TwnhsE,1Story,8,5,2004,Hip,CemntBd,CmentBd,1,174.0,0,0,PConc,1,0,1,GLQ,1373,Unf,221,1594,1,1646,0,1646,1,2,0,2,0,5,1,1,1,2004.0,1,482,128,53,0,1,0,3
379,483,1,1,34.0,5063,Reg,0,Inside,1,0,Twnhs,1Story,7,5,2007,Gable,VinylSd,VinylSd,1,166.0,0,0,PConc,1,0,0,GLQ,904,Unf,410,1314,1,1314,0,1314,1,2,0,2,0,6,1,1,1,2008.0,0,626,172,62,0,4,0,1
380,796,1,1,42.0,4235,Reg,0,Inside,0,0,TwnhsE,1Story,5,5,1984,Gable,HdBoard,HdBoard,0,149.0,0,0,CBlock,1,0,0,GLQ,552,ALQ,104,1049,0,1049,0,1049,1,2,0,2,0,5,0,0,1,1984.0,1,266,0,105,0,2,0,25
381,1526,0,1,63.0,15576,Reg,0,Inside,0,0,1Fam,2Story,6,7,1915,Gable,Wd Sdng,Plywood,0,0.0,0,0,BrkTil,1,0,0,Unf,0,Unf,840,840,1,840,840,1680,0,2,0,4,0,8,0,0,1,1960.0,0,308,0,0,160,3,0,32
382,2042,0,0,60.0,10120,IR1,0,Inside,0,0,2fmCon,2.5Unf,7,4,1910,Hip,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,Unf,0,Unf,925,925,0,964,925,1889,0,1,1,4,0,9,1,1,0,1960.0,0,308,0,0,264,1,0,57
383,442,1,1,102.0,13514,IR1,0,Corner,1,0,1Fam,1Story,9,5,2008,Hip,VinylSd,VinylSd,0,285.0,1,0,PConc,1,0,0,GLQ,1142,Unf,632,1774,1,1808,0,1808,1,2,0,3,1,7,1,1,1,2008.0,1,850,200,26,0,3,0,1
384,1693,1,1,110.0,13440,Reg,0,Inside,1,0,1Fam,2Story,8,5,2006,Hip,VinylSd,VinylSd,0,190.0,0,0,PConc,1,0,0,Unf,0,Unf,1108,1108,1,1148,1402,2550,0,2,1,4,1,11,1,1,0,2006.0,1,670,120,39,0,3,1,0
385,1468,1,1,70.0,8750,Reg,0,Inside,0,0,1Fam,2Story,7,5,1994,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,642,Unf,273,915,1,933,975,1908,1,2,1,4,0,8,1,0,1,1994.0,0,493,144,133,0,7,0,13
386,1430,1,1,0.0,11500,IR1,0,CulDSac,0,0,1Fam,1Story,6,6,1966,Flat,Plywood,Plywood,0,0.0,0,0,CBlock,1,1,1,LwQ,262,ALQ,197,1182,1,1643,0,1643,1,2,0,2,0,6,1,1,1,1966.0,0,438,339,0,0,3,0,42
387,2605,0,1,60.0,10800,Reg,0,Corner,0,0,2fmCon,1.5Fin,5,4,1900,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,BLQ,664,Unf,290,954,0,1766,648,2414,0,2,0,3,0,10,1,1,1,1970.0,0,520,142,0,0,5,0,36
388,1529,0,1,54.0,7609,Reg,0,Corner,0,0,1Fam,2Story,8,9,1925,Gable,Stucco,Stucco,0,0.0,0,0,PConc,0,0,0,ALQ,406,Unf,392,798,1,798,714,1512,1,2,0,3,0,7,1,1,0,1925.0,0,180,85,16,41,6,0,11
389,335,1,1,0.0,26142,IR1,0,CulDSac,0,0,1Fam,1Story,5,7,1962,Gable,HdBoard,HdBoard,0,189.0,0,0,CBlock,0,0,0,Rec,593,Unf,595,1188,0,1188,0,1188,0,1,0,3,0,6,0,0,1,1962.0,0,312,261,39,0,4,0,48
390,1287,0,0,57.0,9184,Reg,0,Inside,0,0,1Fam,1.5Fin,5,7,1948,Gable,WdShing,Wd Shng,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,780,780,1,948,375,1323,0,1,0,3,0,6,0,0,0,1948.0,0,400,0,0,0,7,0,3
391,31,0,0,21.0,1680,Reg,0,Inside,0,0,Twnhs,2Story,5,5,1971,Gable,HdBoard,HdBoard,0,492.0,0,0,CBlock,0,0,0,Rec,300,Unf,225,525,0,525,567,1092,0,1,1,3,0,6,0,0,0,1997.0,0,320,0,0,0,3,0,39
392,1785,1,1,79.0,9416,Reg,0,Inside,0,0,1Fam,1Story,7,5,2007,Hip,CemntBd,CmentBd,1,205.0,1,0,PConc,1,0,0,GLQ,1126,Unf,600,1726,1,1726,0,1726,1,2,0,3,1,8,1,1,1,2007.0,1,786,171,138,0,9,1,0
393,82,1,1,70.0,8400,Reg,0,Inside,0,0,1Fam,2Story,6,6,1980,Gable,HdBoard,HdBoard,0,130.0,0,0,CBlock,1,0,0,Unf,0,Unf,650,650,0,888,676,1564,0,2,1,3,0,7,1,0,1,1980.0,0,476,0,50,0,4,0,29
394,2620,0,1,60.0,12144,Reg,0,Inside,0,0,1Fam,1.5Fin,4,6,1950,Gable,BrkComm,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,Rec,455,Unf,455,910,0,910,611,1521,0,1,1,3,0,6,0,0,0,1950.0,0,597,199,0,168,9,0,56
395,252,1,1,94.0,10402,IR1,0,Corner,0,0,1Fam,1Story,7,5,2009,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0,Unf,1226,1226,1,1226,0,1226,0,2,0,3,0,6,0,0,1,2009.0,0,740,0,36,0,5,0,1
396,721,0,0,0.0,3300,Reg,0,Inside,0,0,1Fam,1Story,4,3,1910,Gable,Stucco,Stucco,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,624,624,1,816,0,816,0,1,0,2,0,5,1,1,0,NA,0,0,0,33,0,6,0,59
397,2165,1,1,64.0,8334,Reg,0,Inside,0,0,1Fam,1Story,6,5,2006,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0,Unf,1330,1330,1,1330,0,1330,0,2,0,3,0,6,1,1,1,2006.0,1,437,0,23,0,7,1,0
398,2316,1,1,70.0,11207,IR1,1,FR2,0,0,1Fam,2Story,6,5,1997,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,714,Unf,88,802,0,802,709,1511,1,2,1,3,0,8,1,0,1,1997.0,1,413,95,75,0,6,0,9
399,775,0,1,0.0,7252,IR1,0,CulDSac,0,0,1Fam,SFoyer,5,5,1982,Hip,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,1,0,0,GLQ,685,Unf,173,858,0,858,0,858,1,1,0,2,0,5,0,0,0,1983.0,0,576,120,0,0,4,0,27
400,1558,0,0,120.0,18000,Reg,0,Inside,0,0,1Fam,1Story,3,4,1935,Gable,MetalSd,MetalSd,0,0.0,0,0,CBlock,0,0,0,Unf,0,Unf,894,894,0,894,0,894,0,1,0,2,0,6,0,0,0,1994.0,0,1248,0,20,0,8,0,58
401,17,0,1,152.0,12134,IR1,0,Inside,0,0,1Fam,1.5Fin,8,7,1988,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,Wood,1,0,0,GLQ,427,Unf,132,559,0,1080,672,1752,0,2,0,4,0,8,0,0,0,1988.0,0,492,325,12,0,6,0,5
402,1022,1,1,85.0,14450,Reg,0,Inside,0,0,1Fam,1Story,7,5,1979,Hip,Plywood,Plywood,0,194.0,0,0,CBlock,1,0,0,ALQ,864,LwQ,469,1782,0,1782,0,1782,0,2,0,3,0,6,1,0,1,1979.0,1,551,467,0,0,3,0,29
403,925,0,1,54.0,7681,IR1,0,FR2,0,0,1Fam,1.5Fin,5,6,1921,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,731,731,1,820,523,1343,0,1,1,3,0,7,1,1,0,1921.0,0,186,192,0,102,7,0,59
404,438,1,1,87.0,11146,IR1,0,Inside,1,0,1Fam,1Story,8,5,2006,Gable,VinylSd,VinylSd,1,250.0,0,0,PConc,1,0,0,Unf,0,Unf,1709,1709,1,1717,0,1717,0,2,0,3,0,7,1,1,1,2006.0,0,908,169,39,0,7,0,3
405,1270,0,1,70.0,7910,Reg,0,Inside,0,0,1Fam,SLvl,5,5,1960,Hip,BrkFace,HdBoard,0,0.0,0,0,CBlock,0,0,0,ALQ,666,Unf,409,1075,0,1507,0,1507,0,2,0,4,0,7,0,0,0,1960.0,0,404,0,0,0,8,0,48
406,1272,1,1,80.0,8000,Reg,0,Inside,0,0,1Fam,1Story,5,5,1962,Gable,BrkFace,MetalSd,0,0.0,0,0,CBlock,0,0,0,BLQ,520,Rec,188,1027,0,1027,0,1027,0,1,0,3,0,6,0,0,1,1962.0,0,299,0,0,0,11,0,46
407,215,0,0,60.0,6048,Reg,0,Corner,0,0,2fmCon,1.5Fin,5,7,1910,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,BrkTil,0,0,0,LwQ,736,Unf,120,856,0,936,744,1680,1,2,0,2,0,7,1,1,0,1910.0,0,450,56,144,0,6,0,60
408,266,1,1,44.0,9548,IR1,0,CulDSac,0,0,1Fam,2Story,7,6,2003,Gable,VinylSd,VinylSd,0,223.0,0,0,PConc,1,0,0,GLQ,483,Unf,458,941,1,941,888,1829,1,2,1,3,0,7,1,0,1,2003.0,0,613,192,39,0,1,0,7
409,2402,1,1,74.0,10927,Reg,0,Inside,1,0,1Fam,2Story,8,5,2005,Gable,VinylSd,VinylSd,0,280.0,0,0,PConc,1,0,0,GLQ,546,Unf,512,1058,1,1058,846,1904,1,2,1,3,1,8,1,1,0,2003.0,1,736,179,60,0,6,0,1
410,1250,1,1,60.0,7350,Reg,0,Corner,0,0,1Fam,1Story,5,7,1951,Gable,HdBoard,HdBoard,0,0.0,0,0,CBlock,0,0,0,ALQ,852,Unf,100,952,0,952,0,952,1,1,0,2,0,4,0,0,0,1988.0,0,840,0,0,0,6,0,57
411,1984,0,0,50.0,5925,Reg,0,Inside,0,0,1Fam,1Story,4,7,1937,Hip,Stucco,Stucco,0,435.0,0,0,BrkTil,0,0,0,Rec,168,Unf,739,907,0,1131,0,1131,0,1,0,2,0,7,0,0,0,1995.0,0,672,0,72,0,3,0,7
412,1279,0,1,60.0,7200,Reg,0,Inside,0,0,1Fam,1.5Fin,5,6,1955,Gable,MetalSd,MetalSd,0,0.0,0,0,CBlock,0,0,0,GLQ,370,Unf,398,768,0,1024,564,1588,0,1,1,3,0,6,0,0,0,1955.0,0,480,0,0,0,3,0,41
413,377,1,1,0.0,12388,IR1,0,Inside,0,0,1Fam,2Story,7,7,1980,Gable,Plywood,Plywood,0,229.0,0,0,CBlock,1,0,0,ALQ,602,Unf,441,1043,0,1539,1134,2673,0,2,1,4,0,9,1,0,0,1980.0,0,441,178,84,0,8,0,18
414,1252,1,1,71.0,8838,Reg,0,Inside,0,0,1Fam,1Story,5,3,1957,Gable,MetalSd,MetalSd,0,0.0,0,0,BrkTil,0,0,0,NA,0,NA,0,0,0,1764,0,1764,0,2,1,4,0,7,1,0,1,1957.0,1,301,0,72,0,10,0,26
415,2156,1,1,80.0,10000,Reg,0,Inside,0,0,1Fam,2Story,8,5,1995,Gable,VinylSd,VinylSd,0,438.0,0,0,PConc,1,0,0,GLQ,1079,Unf,141,1220,1,1220,870,2090,1,2,1,3,0,8,1,0,1,1995.0,0,556,0,65,0,12,0,11
416,499,1,1,98.0,12203,IR1,0,Corner,1,0,1Fam,2Story,8,5,1998,Hip,VinylSd,VinylSd,0,975.0,0,0,PConc,1,0,0,GLQ,854,Unf,371,1225,1,1276,1336,2612,1,2,1,4,0,8,1,0,1,1998.0,1,676,250,0,0,7,0,10
417,1374,0,1,115.0,21286,Reg,0,Inside,0,0,1Fam,1.5Fin,5,5,1948,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,Unf,0,Unf,720,720,0,720,551,1271,0,2,0,4,0,7,1,1,1,1948.0,0,312,0,0,108,8,0,58
418,2898,1,1,0.0,11170,IR2,0,Corner,0,0,1Fam,2Story,7,5,1990,Gable,MetalSd,MetalSd,0,0.0,0,0,Wood,1,0,0,LwQ,1216,Unf,0,1216,1,1298,1216,2514,0,2,1,4,0,8,0,0,1,1990.0,1,693,0,0,0,4,0,15
419,401,1,1,70.0,10500,Reg,0,FR2,0,0,1Fam,1Story,4,6,1971,Gable,HdBoard,HdBoard,0,0.0,0,0,CBlock,0,0,0,ALQ,524,LwQ,160,864,0,864,0,864,0,1,0,2,0,4,0,0,0,1989.0,0,576,216,0,0,3,0,38
420,2721,1,1,88.0,13125,Reg,0,Corner,0,0,1Fam,1Story,5,4,1957,Gable,Wd Sdng,Wd Sdng,0,67.0,0,0,CBlock,0,0,0,Rec,168,BLQ,284,1134,1,1803,0,1803,1,2,0,3,0,8,1,0,1,1957.0,0,484,0,0,0,1,0,6
421,2078,1,1,102.0,12671,IR1,0,Corner,0,0,1Fam,1Story,6,7,1954,Hip,MetalSd,MetalSd,1,300.0,0,0,CBlock,1,0,0,LwQ,353,Unf,935,1288,1,2422,0,2422,0,3,0,4,0,6,2,1,1,1954.0,1,527,0,63,0,7,0,13
422,2589,1,1,80.0,13600,Reg,0,Inside,0,0,1Fam,1Story,5,6,1955,Gable,HdBoard,HdBoard,0,0.0,0,0,CBlock,0,0,0,Rec,144,BLQ,0,1056,0,1056,0,1056,1,1,1,3,0,6,0,0,1,1955.0,1,300,0,0,0,11,0,51
423,1946,0,1,113.0,21281,Reg,0,Inside,0,0,1Fam,2Story,5,4,1935,Gable,Wd Sdng,MetalSd,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,666,666,0,1308,1778,3086,0,3,1,4,0,9,0,0,0,2007.0,0,1200,0,208,290,11,0,0
424,1334,0,0,59.0,5870,Reg,0,Corner,0,0,1Fam,2Story,6,9,1900,Gable,HdBoard,HdBoard,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,554,554,1,736,554,1290,0,1,1,3,0,6,0,0,0,1926.0,0,200,38,112,0,4,0,8
425,2781,1,1,118.0,13704,IR1,0,Corner,0,0,1Fam,1Story,7,5,2001,Gable,VinylSd,VinylSd,0,150.0,0,0,PConc,1,0,0,Unf,0,Unf,1541,1541,1,1541,0,1541,0,2,0,3,0,6,1,0,1,2001.0,0,843,468,81,0,1,0,4
426,431,1,1,94.0,12220,Reg,0,Inside,1,0,1Fam,1Story,10,5,2009,Hip,CemntBd,CmentBd,0,305.0,1,0,CBlock,1,0,0,GLQ,1436,Unf,570,2006,1,2020,0,2020,1,2,1,3,1,9,1,1,1,2009.0,1,900,156,54,0,9,1,0
427,576,1,1,61.0,3782,IR1,0,CulDSac,0,0,TwnhsE,1Story,8,5,1981,Gable,Wd Sdng,Plywood,0,0.0,0,0,CBlock,1,0,1,GLQ,960,Unf,266,1226,0,1226,0,1226,1,1,0,1,0,4,2,0,1,1981.0,1,484,133,78,0,9,0,28
428,1474,1,1,65.0,8450,Reg,0,Inside,0,0,1Fam,2Story,7,5,2003,Gable,VinylSd,VinylSd,0,196.0,0,0,PConc,1,0,0,GLQ,706,Unf,150,856,1,856,854,1710,1,2,1,3,0,8,0,0,1,2003.0,0,548,0,61,0,2,0,5
429,2254,0,1,0.0,8750,IR1,0,Inside,0,0,1Fam,SLvl,7,6,1975,Gable,Plywood,Plywood,1,50.0,0,0,CBlock,0,0,0,Rec,224,GLQ,98,852,0,918,0,918,0,1,0,3,0,4,0,0,1,1975.0,0,360,192,84,0,3,0,32
430,2155,1,1,90.0,11248,IR1,0,Corner,0,0,1Fam,1Story,9,5,2002,Hip,VinylSd,VinylSd,1,215.0,0,0,PConc,1,0,0,GLQ,1059,Unf,567,1626,1,1668,0,1668,1,2,0,3,0,7,1,0,1,2002.0,1,702,257,45,0,7,0,5
431,885,1,1,67.0,8777,Reg,0,Inside,0,0,1Fam,1Story,4,5,1949,Gable,VinylSd,VinylSd,0,0.0,0,0,CBlock,0,0,0,NA,0,NA,0,0,1,1126,0,1126,0,2,0,2,0,5,0,0,0,2002.0,1,520,0,96,0,5,0,6
432,643,1,1,53.0,8128,IR1,0,CulDSac,0,0,1Fam,1Story,6,7,1954,Hip,MetalSd,MetalSd,0,80.0,0,0,CBlock,0,0,0,ALQ,490,Unf,572,1062,0,1062,0,1062,1,1,0,3,0,6,0,0,1,1954.0,0,297,0,0,0,2,0,55
433,1944,0,1,60.0,9600,Reg,0,Inside,0,0,1Fam,1.5Unf,5,7,1949,Gable,MetalSd,MetalSd,0,0.0,0,0,CBlock,0,0,0,ALQ,220,Unf,625,845,0,893,0,893,0,1,0,2,0,4,0,0,0,1985.0,0,576,0,0,0,5,0,4
434,480,1,1,61.0,10125,IR1,0,Inside,0,0,1Fam,2Story,7,5,2004,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0,Unf,846,846,1,846,748,1594,0,2,1,3,0,7,1,1,1,2004.0,1,434,300,48,0,7,0,5
435,2845,0,1,76.0,11388,Reg,0,Inside,0,0,1Fam,1.5Fin,4,7,1910,Gable,VinylSd,Wd Sdng,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,616,616,0,1055,218,1273,0,1,0,3,0,5,0,0,0,1910.0,0,275,212,0,0,9,0,13
436,2387,1,1,101.0,14215,IR1,0,Corner,1,0,1Fam,2Story,8,5,2005,Gable,VinylSd,VinylSd,0,380.0,0,0,PConc,1,0,0,Unf,0,Unf,1158,1158,1,1158,1218,2376,0,3,1,4,0,9,1,1,0,2005.0,0,853,240,154,0,11,1,0
437,2407,1,1,40.0,6792,IR1,0,Inside,1,0,TwnhsE,1Story,7,5,2005,Gable,VinylSd,VinylSd,1,94.0,0,0,PConc,1,0,0,Unf,0,Unf,1368,1368,1,1368,0,1368,0,2,0,2,0,6,1,1,1,2005.0,0,474,132,35,0,3,1,0
438,2527,1,1,90.0,11700,Reg,0,Corner,0,0,1Fam,2Story,6,6,1968,Gable,HdBoard,HdBoard,0,420.0,0,0,CBlock,0,0,0,ALQ,404,Unf,304,708,0,708,708,1416,0,2,1,3,0,7,1,0,1,1968.0,0,776,0,169,0,5,0,38
439,2514,0,1,0.0,4447,IR1,0,FR2,0,0,TwnhsE,2Story,7,5,2003,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0,Unf,530,530,1,530,550,1080,0,2,1,2,0,4,0,0,1,2003.0,0,496,0,50,0,7,0,3
440,629,1,1,120.0,13560,Reg,0,Corner,0,0,1Fam,1Story,6,3,1968,Hip,Wd Sdng,Wd Sdng,0,216.0,0,0,CBlock,0,0,0,Unf,0,Unf,1392,1392,0,1392,0,1392,1,1,0,2,0,5,2,0,1,1968.0,0,576,0,0,240,7,0,41
441,80,1,1,0.0,9453,IR1,0,CulDSac,0,0,1Fam,2Story,7,7,1993,Gable,HdBoard,HdBoard,0,0.0,0,0,PConc,1,0,0,BLQ,402,Unf,594,996,1,1014,730,1744,0,2,1,3,0,7,0,0,1,1993.0,0,457,370,70,0,2,0,7
442,1876,1,1,0.0,10355,IR1,0,Corner,0,0,1Fam,1Story,5,5,1967,Gable,MetalSd,MetalSd,0,196.0,0,0,CBlock,0,0,0,BLQ,695,Unf,519,1214,0,1214,0,1214,0,2,0,3,0,5,1,0,1,1967.0,0,318,0,111,0,7,0,40
443,1546,0,0,60.0,6000,Reg,0,Inside,0,0,1Fam,1.5Fin,6,8,1940,Gable,VinylSd,VinylSd,0,0.0,0,0,CBlock,0,0,0,Unf,0,Unf,720,720,0,760,330,1090,0,1,0,3,0,5,0,0,0,1940.0,0,240,0,0,0,7,0,2
444,2518,1,1,0.0,11250,IR1,0,Inside,1,0,1Fam,1Story,6,6,1977,Gable,Plywood,Plywood,0,0.0,0,0,CBlock,1,0,0,ALQ,767,Unf,441,1208,0,1208,0,1208,1,1,1,3,0,6,1,0,1,1977.0,0,546,198,42,0,6,0,29
445,2347,0,1,0.0,10464,IR1,0,FR3,0,0,1Fam,SFoyer,6,6,1980,Gable,HdBoard,HdBoard,0,130.0,0,0,CBlock,1,0,0,GLQ,850,Unf,138,988,0,1102,0,1102,1,1,0,2,0,5,1,0,1,1980.0,0,582,140,22,0,6,0,26
446,783,1,1,65.0,25095,IR1,0,Inside,0,0,1Fam,1Story,5,8,1968,Flat,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,0,0,1,GLQ,1324,Unf,113,1437,1,1473,0,1473,2,1,0,1,1,5,2,1,1,1968.0,0,452,0,48,0,6,0,6
447,1322,0,0,60.0,11340,Reg,0,Inside,0,0,1Fam,2Story,2,1,1920,Gable,AsbShng,AsbShng,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,723,723,0,723,363,1086,0,1,0,2,0,5,0,0,0,1920.0,0,400,0,24,144,11,0,58
448,194,0,0,50.0,5000,Reg,0,Inside,0,0,1Fam,1Story,4,7,1925,Gable,MetalSd,MetalSd,0,0.0,0,0,BrkTil,0,0,0,Rec,188,Unf,577,765,0,765,0,765,1,1,0,2,0,4,0,0,0,1926.0,0,200,135,0,41,4,0,60
449,1770,1,1,95.0,11787,IR1,0,Inside,1,0,1Fam,2Story,7,5,1996,Gable,VinylSd,VinylSd,0,594.0,0,0,PConc,1,0,0,GLQ,719,Unf,660,1379,1,1383,1015,2398,1,2,1,3,0,8,1,0,1,1996.0,1,834,239,60,0,8,0,10
450,2143,1,1,60.0,7200,Reg,0,Inside,0,0,1Fam,1Story,5,5,1972,Gable,VinylSd,VinylSd,0,0.0,0,0,CBlock,0,0,0,ALQ,671,Unf,193,864,0,864,0,864,1,1,0,3,1,5,0,0,0,1977.0,1,576,155,0,0,9,0,7
451,1229,1,1,0.0,13700,IR1,0,Inside,0,0,1Fam,2Story,7,6,1965,Gable,VinylSd,VinylSd,1,288.0,0,0,CBlock,0,0,1,ALQ,454,Unf,410,864,0,902,918,1820,0,1,2,4,0,8,2,1,1,1965.0,0,492,60,84,0,5,0,20
452,511,1,1,85.0,10130,Reg,0,Inside,0,0,1Fam,1Story,8,5,2007,Gable,VinylSd,VinylSd,1,260.0,0,0,PConc,1,0,0,GLQ,1294,Unf,408,1702,1,1702,0,1702,1,2,0,3,0,7,1,1,1,2007.0,0,844,0,69,0,3,0,2
453,46,1,1,44.0,6371,IR1,0,Inside,1,0,TwnhsE,1Story,7,5,2009,Gable,VinylSd,VinylSd,1,128.0,0,0,PConc,1,0,0,GLQ,733,Unf,625,1358,1,1358,0,1358,1,2,0,2,0,6,1,1,1,2010.0,0,484,192,35,0,6,1,0
454,1348,0,0,51.0,6120,Reg,0,Inside,0,0,1Fam,1.5Fin,7,5,1931,Gable,BrkFace,Wd Shng,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,952,952,0,1022,752,1774,0,2,0,2,0,8,2,0,0,1931.0,0,468,90,0,205,4,0,58
455,2465,1,1,65.0,8125,Reg,0,Inside,0,0,1Fam,2Story,7,5,2005,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0,Unf,756,756,1,756,797,1553,0,2,1,3,0,6,0,0,1,2005.0,0,615,0,45,0,3,1,0
