,Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Land Contour,Lot Config,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,Mo Sold,Sale Type,SalePrice,Age
82,1309,0,0,100.0,12665,IR1,0,Inside,0,0,1Fam,1.5Fin,5,8,1915,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,BrkTil,0,0,0,Unf,0.0,Unf,876.0,876.0,0,876,540,1416,0.0,1,1,4,0,7,1,1,0,1949.0,0,720.0,418,0,194,6,0,153900,58
83,402,1,1,60.0,9000,Reg,0,FR2,0,0,1Fam,1Story,4,7,1971,Gable,VinylSd,VinylSd,0,0.0,0,0,CBlock,0,0,0,ALQ,240.0,Unf,624.0,864.0,0,864,0,864,0.0,1,0,3,0,5,0,0,0,1986.0,0,576.0,200,0,0,7,0,130000,3
84,1592,1,0,32.0,4500,Reg,0,FR2,0,0,TwnhsE,1Story,6,5,1997,Hip,VinylSd,VinylSd,0,197.0,0,0,PConc,1,0,0,GLQ,864.0,Unf,325.0,1189.0,1,1189,0,1189,1.0,2,0,2,0,4,0,0,1,1997.0,0,392.0,0,122,0,4,0,160500,11
85,2409,1,1,48.0,6373,Reg,0,Inside,1,0,TwnhsE,1Story,9,5,2006,Hip,MetalSd,MetalSd,0,572.0,1,0,PConc,1,1,0,GLQ,415.0,Unf,1251.0,1666.0,1,1666,0,1666,1.0,2,0,2,0,6,1,1,1,2006.0,0,575.0,228,75,0,6,1,310090,0
86,539,1,1,67.0,10083,Reg,0,Inside,0,0,1Fam,1Story,7,5,2003,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,833.0,Unf,343.0,1176.0,1,1200,0,1200,1.0,2,0,2,0,5,0,0,1,2003.0,0,555.0,0,41,0,8,0,184900,6
87,1940,1,1,70.0,13300,Reg,0,Inside,0,0,1Fam,1Story,5,7,1956,Hip,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,1,0,0,Rec,377.0,Unf,551.0,928.0,0,928,0,928,0.0,1,0,2,0,4,0,0,1,1956.0,0,252.0,261,0,156,6,0,132000,7
88,588,1,1,80.0,9600,Reg,0,Inside,0,0,1Fam,1Story,5,5,1969,Gable,HdBoard,HdBoard,0,128.0,0,0,CBlock,1,0,0,ALQ,553.0,Rec,588.0,1288.0,0,1336,0,1336,0.0,2,0,3,0,6,1,0,1,1969.0,0,502.0,312,11,0,8,0,163000,40
89,96,0,1,30.0,3215,Reg,0,Inside,0,0,TwnhsE,2Story,7,5,2004,Gable,MetalSd,MetalSd,0,120.0,0,0,PConc,1,0,0,GLQ,280.0,Unf,320.0,600.0,1,600,600,1200,0.0,2,1,2,0,4,0,0,0,2004.0,0,480.0,0,172,0,4,0,155000,6
90,1187,0,1,0.0,11104,IR1,0,Inside,0,0,1Fam,SLvl,6,6,1969,Gable,MetalSd,MetalSd,0,0.0,0,0,CBlock,0,0,0,GLQ,828.0,Unf,599.0,1427.0,0,1427,0,1427,0.0,2,0,4,0,7,0,0,1,1969.0,0,516.0,0,0,0,5,0,183000,39
91,2154,1,1,0.0,15295,IR3,0,Corner,0,0,1Fam,2Story,7,5,1996,Gable,VinylSd,VinylSd,0,254.0,0,0,PConc,1,0,0,GLQ,762.0,Unf,98.0,860.0,1,1212,780,1992,1.0,2,1,3,0,7,2,0,1,1996.0,0,608.0,225,32,0,6,0,211000,5
92,550,1,1,70.0,9109,Reg,0,Inside,0,0,1Fam,2Story,7,5,1994,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,LwQ,36.0,GLQ,122.0,754.0,1,754,786,1540,1.0,2,1,3,0,6,0,0,1,1994.0,0,495.0,140,32,0,10,0,184000,15
93,811,0,1,64.0,7018,Reg,0,Inside,0,0,Duplex,1Story,5,5,1979,Gable,HdBoard,HdBoard,0,0.0,0,0,Slab,0,0,0,NA,0.0,NA,0.0,0.0,0,1535,0,1535,0.0,2,0,4,0,8,0,0,1,1979.0,0,400.0,0,0,0,6,0,118858,30
94,124,0,1,0.0,14112,IR1,0,Corner,0,0,1Fam,SLvl,5,7,1964,Hip,Wd Sdng,HdBoard,0,86.0,0,0,PConc,0,0,0,GLQ,1014.0,Unf,138.0,1152.0,0,1152,0,1152,1.0,1,0,3,0,6,1,1,1,1964.0,0,484.0,227,0,0,4,0,180500,46
95,1836,1,1,80.0,3523,IR1,0,Inside,0,0,TwnhsE,1Story,8,5,2006,Gable,VinylSd,VinylSd,1,30.0,0,0,PConc,1,0,0,GLQ,60.0,Unf,1081.0,1141.0,1,1151,0,1151,1.0,2,0,2,0,5,0,0,1,2006.0,1,484.0,0,60,0,2,1,166000,0
96,779,0,1,88.0,15312,Reg,0,Inside,0,0,1Fam,SLvl,6,5,1960,Hip,Wd Sdng,Wd Sdng,0,54.0,0,0,CBlock,0,0,0,BLQ,588.0,Unf,550.0,1138.0,1,1138,0,1138,0.0,1,0,3,0,6,1,0,1,1960.0,0,480.0,0,0,0,3,0,148000,49
97,1886,1,1,74.0,7450,IR1,0,Inside,0,0,1Fam,1Story,5,5,1956,Hip,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,Rec,438.0,LwQ,250.0,894.0,0,1074,0,1074,0.0,1,0,2,0,6,1,1,0,1966.0,0,396.0,0,72,0,1,0,124000,51
98,1724,1,1,60.0,7313,Reg,0,Inside,1,0,TwnhsE,1Story,9,5,2005,Hip,MetalSd,MetalSd,0,246.0,1,0,PConc,1,0,0,GLQ,1153.0,Unf,408.0,1561.0,1,1561,0,1561,1.0,2,0,2,1,6,1,1,1,2005.0,1,556.0,203,47,0,8,0,277500,2
99,2450,1,1,83.0,10019,IR1,0,Inside,1,0,1Fam,2Story,8,5,1995,Hip,VinylSd,VinylSd,0,397.0,0,0,PConc,1,0,0,ALQ,527.0,Unf,815.0,1342.0,1,1358,1368,2726,0.0,2,1,4,0,9,1,1,1,1995.0,0,725.0,307,169,168,6,0,350000,11
100,1013,1,1,53.0,15401,IR1,1,CulDSac,1,0,1Fam,1Story,9,5,2004,Hip,VinylSd,VinylSd,0,296.0,1,0,PConc,1,0,1,GLQ,1337.0,Unf,547.0,1884.0,1,1884,0,1884,1.0,2,0,2,1,7,1,1,1,2004.0,1,670.0,214,76,0,9,0,387000,4
101,2084,0,1,58.0,9098,IR1,0,Inside,0,0,1Fam,1Story,4,7,1920,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,BrkTil,0,0,0,ALQ,348.0,Unf,180.0,528.0,1,605,0,605,1.0,1,0,2,0,5,0,0,0,NA,0,0.0,0,0,144,7,0,86000,5
102,1184,1,1,103.0,16280,Reg,0,Inside,1,0,1Fam,1Story,8,9,1976,Gable,VinylSd,VinylSd,0,0.0,1,1,CBlock,1,1,0,GLQ,1044.0,Rec,0.0,1426.0,1,1671,0,1671,1.0,3,0,3,1,6,1,1,1,1976.0,0,550.0,280,90,0,5,0,290000,1
103,728,0,0,72.0,9392,Reg,0,Corner,0,0,1Fam,1Story,3,3,1900,Mansard,AsbShng,AsbShng,0,0.0,0,0,CBlock,0,0,0,Unf,0.0,Unf,245.0,245.0,0,797,0,797,0.0,1,0,2,0,5,0,0,0,NA,0,0.0,0,36,94,9,0,44000,59
104,950,1,1,71.0,12209,IR1,0,CulDSac,0,0,1Fam,2Story,6,5,2001,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,ALQ,690.0,Unf,114.0,804.0,1,804,1157,1961,1.0,2,1,3,0,7,1,0,0,2001.0,1,560.0,125,192,0,6,0,215000,7
105,2524,0,1,79.0,13110,IR1,0,Corner,0,0,2fmCon,1Story,5,6,1972,Gable,Plywood,Plywood,0,144.0,0,0,CBlock,1,0,0,GLQ,962.0,Unf,191.0,1153.0,1,1193,0,1193,1.0,2,0,2,0,6,0,0,1,1972.0,1,501.0,140,153,0,7,0,146500,34
106,2513,0,1,0.0,2651,Reg,0,FR2,0,0,Twnhs,2Story,7,5,2000,Gable,MetalSd,MetalSd,0,0.0,0,0,PConc,1,0,0,GLQ,641.0,Unf,32.0,673.0,1,673,709,1382,1.0,2,1,3,0,6,0,0,0,2000.0,0,490.0,153,50,0,4,0,165000,6
107,2028,0,0,60.0,8520,Reg,0,Inside,0,0,1Fam,1.5Fin,6,7,1916,Gable,Stucco,Stucco,0,0.0,0,0,BrkTil,0,0,0,Rec,168.0,LwQ,0.0,714.0,0,1664,862,2526,0.0,2,0,5,0,10,1,1,0,1916.0,0,216.0,88,15,0,8,0,136000,57
108,2309,1,1,0.0,39384,IR1,0,CulDSac,0,0,1Fam,1Story,6,6,1957,Gable,Wd Sdng,Wd Sdng,1,902.0,0,0,CBlock,1,0,1,ALQ,1110.0,Unf,595.0,1705.0,1,1390,0,1390,1.0,1,1,1,1,4,2,1,1,1957.0,0,550.0,0,189,0,10,0,252000,49
109,51,0,1,36.0,2628,Reg,0,Inside,1,0,Twnhs,2Story,7,5,2003,Gable,VinylSd,Wd Shng,1,106.0,0,0,PConc,1,0,0,Unf,0.0,Unf,764.0,764.0,1,764,862,1626,0.0,2,1,2,0,6,0,0,0,2003.0,0,474.0,0,27,0,6,0,175500,7
110,699,0,0,57.0,6406,Reg,0,Inside,0,0,1Fam,2Story,5,6,1939,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,BrkTil,0,0,0,ALQ,421.0,Unf,269.0,690.0,0,868,690,1558,0.0,1,1,3,0,7,1,1,0,1939.0,0,400.0,0,36,0,10,0,150000,59
111,1881,1,1,0.0,12342,IR1,0,Inside,0,0,1Fam,1Story,5,5,1960,Hip,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,Unf,0.0,Unf,978.0,978.0,0,1422,0,1422,0.0,1,0,3,0,6,1,0,1,1960.0,0,286.0,0,0,36,8,0,139900,29
112,1345,0,0,52.0,6240,Reg,0,Inside,0,0,1Fam,1.5Fin,5,7,1930,Gable,MetalSd,MetalSd,0,0.0,0,0,PConc,0,0,0,Unf,0.0,Unf,1078.0,1078.0,0,1128,445,1573,0.0,2,0,3,0,8,1,1,0,1930.0,0,360.0,0,0,0,6,0,162900,16
113,166,1,1,87.0,10000,IR1,0,Corner,0,0,1Fam,1Story,6,6,1962,Hip,Wd Sdng,Wd Sdng,0,261.0,0,0,CBlock,0,0,0,Unf,0.0,Unf,1116.0,1116.0,0,1116,0,1116,0.0,1,1,3,0,5,0,0,1,1962.0,0,440.0,0,0,0,2,0,160000,48
114,781,1,1,0.0,9000,Reg,0,Corner,0,0,1Fam,1Story,2,2,1947,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,Slab,0,0,0,NA,0.0,NA,0.0,0.0,0,660,0,660,0.0,1,0,2,0,5,0,0,0,NA,0,0.0,0,0,100,6,0,63900,59
115,379,1,1,80.0,11088,Reg,0,Inside,0,0,1Fam,1Story,6,5,1978,Gable,HdBoard,HdBoard,0,144.0,0,0,PConc,0,0,0,ALQ,832.0,Unf,308.0,1140.0,0,1707,0,1707,0.0,2,0,3,0,7,1,0,1,1978.0,1,479.0,0,0,0,5,0,184000,11
116,2818,1,1,134.0,17755,Reg,0,Inside,0,0,1Fam,1Story,5,4,1959,Gable,HdBoard,Plywood,0,132.0,0,0,CBlock,0,0,0,BLQ,176.0,Unf,1290.0,1466.0,0,1466,0,1466,0.0,1,1,3,0,6,2,1,1,1959.0,1,528.0,0,140,0,11,0,149900,47
117,1168,1,1,0.0,4765,IR1,0,Inside,0,0,TwnhsE,1Story,9,5,2000,Hip,MetalSd,MetalSd,0,260.0,0,0,PConc,1,0,0,GLQ,1027.0,Unf,587.0,1614.0,1,1638,0,1638,1.0,2,0,2,1,5,1,0,1,2000.0,1,495.0,230,68,0,7,0,300000,8
118,1396,0,1,0.0,10532,Reg,0,Corner,0,0,1Fam,1Story,5,3,1960,Flat,Plywood,Plywood,1,275.0,0,0,CBlock,0,0,0,Rec,988.0,Unf,0.0,988.0,0,1721,0,1721,1.0,2,0,3,0,7,2,0,0,1960.0,0,626.0,50,84,0,12,0,145000,48
119,838,1,1,65.0,15426,IR1,0,Inside,0,0,1Fam,2Story,6,5,1997,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,821.0,Unf,107.0,928.0,1,928,836,1764,1.0,2,1,3,0,7,0,0,1,1997.0,0,470.0,276,99,0,8,0,231500,12
120,1492,0,1,63.0,13907,Reg,0,Inside,0,0,1Fam,1Story,5,6,1940,Gable,WdShing,Wd Shng,0,0.0,0,0,CBlock,0,0,0,BLQ,290.0,Unf,706.0,996.0,1,996,0,996,1.0,1,0,3,0,6,1,1,0,NA,0,0.0,144,0,0,7,0,108000,39
121,637,1,1,70.0,8750,Reg,0,Inside,0,0,1Fam,1Story,5,5,1956,Gable,BrkFace,BrkFace,0,0.0,0,0,CBlock,0,0,0,Rec,435.0,BLQ,565.0,1202.0,0,1202,0,1202,0.0,1,0,3,0,6,0,0,1,1956.0,0,304.0,0,35,120,11,0,120000,53
122,1826,1,1,0.0,9945,IR1,0,Inside,0,0,1Fam,1Story,5,5,1961,Hip,Wd Sdng,Wd Sdng,0,57.0,0,0,CBlock,0,0,0,Rec,827.0,Unf,161.0,988.0,0,988,0,988,1.0,1,0,3,0,5,0,0,0,1963.0,0,572.0,0,0,0,10,0,128500,46
123,173,0,0,56.0,8960,Reg,0,Inside,0,0,1Fam,1Story,5,6,1927,Gable,WdShing,Wd Shng,0,0.0,0,0,CBlock,0,0,0,Unf,0.0,Unf,1008.0,1008.0,0,1028,0,1028,0.0,1,0,2,0,5,1,1,0,1927.0,0,360.0,0,0,130,3,0,115000,60
124,715,0,0,50.0,3500,Reg,0,Inside,0,0,1Fam,1.5Fin,5,7,1947,Gable,AsbShng,AsbShng,0,0.0,0,0,CBlock,0,0,0,LwQ,312.0,Unf,408.0,720.0,0,720,564,1284,0.0,1,1,2,0,5,0,0,0,1948.0,0,240.0,0,35,0,4,0,110000,59
125,1183,1,1,0.0,24572,IR1,0,CulDSac,1,0,1Fam,2Story,9,3,1977,Mansard,Wd Sdng,Wd Sdng,0,1050.0,0,0,CBlock,1,0,0,GLQ,410.0,Unf,584.0,994.0,0,1599,1345,2944,0.0,2,2,3,0,9,1,1,1,1977.0,0,864.0,140,70,16,6,0,150000,31
126,2433,1,1,74.0,9056,IR1,0,Inside,0,0,1Fam,2Story,8,5,2004,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,1,0,Unf,0.0,Unf,707.0,707.0,1,707,707,1414,0.0,2,1,3,0,6,1,1,1,2004.0,1,403.0,100,35,0,10,0,178000,2
127,2866,0,1,70.0,12320,IR1,1,Inside,0,0,1Fam,2Story,7,7,1932,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,BrkTil,0,0,0,Unf,0.0,Unf,637.0,637.0,1,959,650,1609,0.0,1,1,3,0,8,2,1,0,1963.0,0,579.0,0,0,0,5,0,199500,16
128,2311,1,1,60.0,8238,IR1,0,Inside,0,0,1Fam,2Story,6,5,1997,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,0,0,0,GLQ,700.0,Unf,113.0,813.0,1,813,712,1525,1.0,2,1,3,0,6,1,0,1,1997.0,1,400.0,421,72,0,5,0,183500,8
129,1551,0,0,75.0,6000,Reg,0,Inside,0,0,1Fam,SLvl,5,5,1967,Hip,HdBoard,Plywood,0,0.0,0,0,CBlock,1,0,0,Rec,257.0,Unf,367.0,624.0,1,1092,564,1656,0.0,1,1,3,0,7,1,0,1,1967.0,0,288.0,0,180,0,7,0,126000,41
130,1049,1,1,24.0,2529,Reg,0,Inside,0,0,Twnhs,1Story,7,6,1977,Gable,Plywood,BrkComm,0,0.0,0,0,CBlock,1,0,0,ALQ,378.0,Unf,677.0,1055.0,0,1055,0,1055,0.0,2,0,2,0,4,0,0,1,1977.0,0,440.0,0,38,0,9,0,148500,31
131,657,1,1,60.0,10800,Reg,0,Inside,0,0,1Fam,2Story,5,7,1939,Gable,VinylSd,VinylSd,0,0.0,0,0,BrkTil,0,0,0,Unf,0.0,Unf,676.0,676.0,1,676,676,1352,0.0,2,0,4,0,7,0,0,0,1939.0,0,720.0,187,0,128,8,0,149000,3
132,414,0,1,24.0,2349,Reg,0,Inside,0,0,Twnhs,2Story,6,5,1977,Gable,Plywood,BrkComm,0,0.0,0,0,CBlock,1,0,0,ALQ,389.0,Unf,466.0,855.0,0,855,601,1456,0.0,2,1,3,0,6,1,0,1,1977.0,0,440.0,0,28,0,5,0,137900,32
133,1181,1,1,32.0,10846,IR1,0,CulDSac,1,0,TwnhsE,1Story,8,5,1993,Gable,BrkFace,BrkFace,0,0.0,0,0,PConc,1,0,1,GLQ,1619.0,Unf,100.0,1719.0,1,1719,0,1719,2.0,1,1,1,0,6,2,1,1,1993.0,1,473.0,122,30,0,5,0,324000,15
134,1514,0,1,67.0,5604,Reg,0,Inside,0,0,1Fam,1Story,5,6,1925,Gable,Stucco,Stucco,0,0.0,0,0,CBlock,0,0,0,Rec,468.0,Unf,396.0,864.0,0,864,0,864,1.0,1,0,2,0,5,0,0,0,NA,0,0.0,0,0,96,4,0,98000,58
135,1040,0,0,21.0,1680,Reg,0,Inside,0,0,Twnhs,2Story,6,5,1973,Gable,HdBoard,HdBoard,0,359.0,0,0,CBlock,0,0,0,LwQ,458.0,Unf,25.0,483.0,0,483,504,987,0.0,1,1,2,0,5,0,0,0,1973.0,0,264.0,52,0,0,2,0,103400,35
136,216,0,1,54.0,6342,Reg,0,Inside,0,0,1Fam,1.5Fin,5,8,1875,Gable,VinylSd,VinylSd,0,0.0,0,0,CBlock,0,0,0,Unf,0.0,Unf,780.0,780.0,0,780,240,1020,0.0,1,0,2,0,6,0,0,0,NA,0,0.0,0,0,176,5,0,94000,14
137,1720,1,1,34.0,4590,Reg,0,Inside,1,0,Twnhs,1Story,8,5,2006,Gable,VinylSd,VinylSd,1,108.0,0,0,PConc,1,1,0,GLQ,24.0,Unf,1530.0,1554.0,1,1554,0,1554,0.0,2,0,2,0,6,1,1,1,2006.0,0,627.0,156,73,0,8,0,209500,1
138,2331,1,1,60.0,18062,IR1,1,CulDSac,1,0,1Fam,2Story,10,5,2006,Hip,CemntBd,CmentBd,0,662.0,1,0,PConc,1,0,1,Unf,0.0,Unf,1528.0,1528.0,1,1528,1862,3390,0.0,3,1,5,1,10,1,1,0,2006.0,1,758.0,204,34,0,9,1,545224,0
139,204,0,0,60.0,12900,Reg,0,Inside,0,0,1Fam,2Story,6,8,1912,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,PConc,0,0,0,Unf,0.0,Unf,780.0,780.0,1,780,780,1560,0.0,1,1,3,0,7,0,0,0,NA,0,0.0,344,0,0,5,0,159900,1
140,19,1,1,140.0,19138,Reg,0,Corner,0,0,1Fam,1Story,4,5,1951,Gable,VinylSd,VinylSd,0,0.0,0,0,CBlock,0,0,0,LwQ,120.0,Unf,744.0,864.0,1,864,0,864,0.0,1,0,2,0,4,0,0,0,1951.0,0,400.0,0,0,0,6,0,141000,59
141,2438,1,1,0.0,8658,IR1,0,Inside,0,0,1Fam,2Story,6,5,2000,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,ALQ,732.0,Unf,250.0,982.0,1,1008,881,1889,0.0,2,1,3,0,9,1,0,1,2000.0,1,431.0,0,0,0,4,0,215000,6
142,89,1,1,0.0,6897,IR1,0,Corner,0,0,1Fam,1Story,5,8,1962,Gable,HdBoard,HdBoard,0,0.0,0,0,CBlock,0,0,0,ALQ,659.0,Unf,381.0,1040.0,1,1040,0,1040,1.0,1,1,3,0,6,0,0,0,1962.0,0,260.0,0,104,0,4,0,127000,0
143,240,1,1,75.0,9525,Reg,0,Inside,0,0,1Fam,1Story,5,7,1954,Gable,WdShing,Wd Shng,0,0.0,0,0,CBlock,0,0,0,BLQ,954.0,Unf,218.0,1172.0,0,1172,0,1172,1.0,1,0,3,0,5,0,0,1,1954.0,1,366.0,240,0,0,6,0,128000,12
144,105,1,1,57.0,12853,IR1,0,Inside,0,0,1Fam,1Story,8,5,2010,Gable,CemntBd,CmentBd,0,0.0,0,0,PConc,1,0,0,GLQ,1032.0,Unf,610.0,1642.0,1,1418,0,1418,1.0,1,1,1,0,6,1,1,1,2010.0,0,852.0,160,192,0,4,1,267916,0
145,2020,0,0,52.0,6240,Reg,0,Inside,0,0,1Fam,1.5Fin,6,6,1931,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,BrkTil,0,0,0,LwQ,425.0,Unf,459.0,884.0,0,959,408,1367,0.0,1,0,3,0,6,1,1,0,1978.0,0,560.0,0,0,0,11,0,127500,57
146,888,0,1,64.0,7301,Reg,0,Corner,0,0,1Fam,SFoyer,7,5,2003,Gable,HdBoard,HdBoard,0,500.0,0,0,Slab,0,0,0,NA,0.0,NA,0.0,0.0,1,495,1427,1922,0.0,3,0,4,0,7,1,1,0,2003.0,0,672.0,0,0,177,7,0,198500,6
147,1019,1,1,78.0,12090,IR1,0,Inside,0,0,1Fam,1Story,6,6,1981,Gable,MetalSd,MetalSd,0,210.0,0,0,CBlock,1,0,0,GLQ,588.0,LwQ,606.0,1422.0,0,1422,0,1422,0.0,2,0,3,0,7,1,0,1,1981.0,1,576.0,276,0,0,6,0,175500,27
148,2132,1,1,0.0,8826,Reg,0,Inside,0,0,1Fam,2Story,7,5,2000,Gable,VinylSd,VinylSd,0,144.0,0,0,PConc,1,0,0,GLQ,841.0,Unf,144.0,985.0,1,985,857,1842,1.0,2,1,3,0,7,1,0,1,2000.0,1,486.0,193,96,0,7,0,217500,7
149,203,0,0,57.0,8094,Reg,0,Inside,0,0,1Fam,1.5Fin,4,5,1915,Gable,MetalSd,MetalSd,0,0.0,0,0,CBlock,0,0,0,Unf,0.0,Unf,888.0,888.0,1,888,1074,1962,0.0,1,1,4,0,9,1,0,0,1915.0,0,572.0,160,0,364,6,0,149500,60
150,420,1,1,0.0,10710,Reg,0,Inside,0,0,1Fam,1Story,5,7,1966,Hip,HdBoard,HdBoard,0,165.0,0,0,PConc,0,0,0,BLQ,644.0,Unf,220.0,864.0,1,1120,0,1120,0.0,1,0,3,0,5,1,0,1,1966.0,0,656.0,0,162,0,7,0,148800,5
151,2333,1,1,85.0,16056,IR1,0,Inside,1,0,1Fam,2Story,9,5,2005,Hip,CemntBd,CmentBd,1,208.0,0,0,PConc,1,0,0,GLQ,240.0,Unf,1752.0,1992.0,1,1992,876,2868,0.0,3,1,4,1,11,1,1,0,2005.0,1,716.0,214,108,0,7,1,556581,0
152,632,1,1,70.0,8400,Reg,0,Inside,0,0,1Fam,1Story,6,3,1957,Hip,BrkFace,BrkFace,0,0.0,0,0,CBlock,0,0,0,ALQ,189.0,Rec,628.0,1478.0,0,1478,0,1478,1.0,1,1,3,0,6,2,1,1,1957.0,0,442.0,114,0,0,6,0,156500,52
153,2800,1,1,90.0,11250,Reg,0,Corner,0,0,1Fam,2Story,7,5,1995,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,1,0,GLQ,685.0,Unf,245.0,930.0,1,950,1045,1995,1.0,2,1,4,0,8,1,0,1,1995.0,0,610.0,275,170,0,7,0,237000,10
154,1885,1,1,70.0,7535,IR1,0,Inside,0,0,1Fam,1Story,5,7,1958,Gable,MetalSd,MetalSd,0,0.0,0,0,CBlock,0,0,0,BLQ,111.0,LwQ,522.0,912.0,0,912,0,912,0.0,1,0,2,0,5,0,0,1,1958.0,1,297.0,12,285,0,6,0,120000,22
155,1734,1,1,88.0,12216,IR1,0,Corner,0,0,1Fam,1Story,6,5,2005,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,918.0,Unf,408.0,1326.0,1,1326,0,1326,1.0,2,0,3,0,6,0,0,1,2005.0,1,388.0,120,23,0,6,0,203000,2
156,2327,1,1,30.0,3701,IR1,0,Inside,1,0,TwnhsE,1Story,8,5,1987,Gable,HdBoard,HdBoard,0,0.0,0,0,CBlock,1,0,0,Unf,0.0,Unf,1191.0,1191.0,0,1204,0,1204,0.0,2,0,2,0,5,0,0,1,1987.0,0,461.0,120,70,0,8,0,130000,19
157,1282,1,1,80.0,9760,Reg,0,Inside,0,0,1Fam,2Story,6,6,1964,Gable,HdBoard,HdBoard,0,360.0,0,0,CBlock,0,0,1,GLQ,674.0,LwQ,0.0,780.0,0,798,813,1611,1.0,1,1,4,0,7,0,0,1,1964.0,0,442.0,328,128,0,6,0,167900,44
158,2688,0,1,60.0,9873,Reg,0,Inside,0,0,2fmCon,1Story,4,5,1970,Gable,HdBoard,HdBoard,0,160.0,0,0,CBlock,0,0,0,ALQ,789.0,Unf,171.0,960.0,0,960,0,960,1.0,1,0,3,0,6,0,0,0,1970.0,0,576.0,0,288,0,5,0,129000,36
159,2581,1,1,72.0,10011,IR1,0,Inside,0,0,1Fam,1Story,5,6,1957,Gable,HdBoard,HdBoard,0,64.0,0,0,CBlock,0,0,0,BLQ,360.0,Unf,710.0,1070.0,0,1236,0,1236,0.0,1,0,2,0,6,1,0,1,1957.0,0,447.0,0,0,0,5,0,134450,10
160,2067,0,1,0.0,25339,Reg,0,Inside,0,0,1Fam,1Story,5,7,1918,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,BrkTil,0,0,0,Unf,0.0,Unf,816.0,816.0,1,1416,0,1416,0.0,2,0,3,0,7,0,0,1,2007.0,0,576.0,0,0,112,8,0,112000,0
161,2115,1,1,0.0,8883,IR1,0,Inside,0,0,1Fam,2Story,7,5,1988,Gable,HdBoard,HdBoard,0,360.0,0,0,PConc,1,0,0,GLQ,608.0,LwQ,0.0,929.0,1,946,927,1873,1.0,2,1,3,0,7,1,0,1,1988.0,0,619.0,108,48,0,5,0,207000,19
162,754,0,0,50.0,3000,Reg,0,Inside,0,0,Duplex,2Story,5,1,1922,Hip,MetalSd,MetalSd,0,0.0,0,0,BrkTil,0,0,0,Unf,0.0,Unf,1040.0,1040.0,0,1088,1040,2128,0.0,2,0,4,0,11,0,0,0,NA,0,0.0,0,56,0,9,0,62500,59
163,1079,0,1,36.0,2448,Reg,0,Inside,1,0,Twnhs,2Story,7,5,2003,Gable,VinylSd,Wd Shng,1,106.0,0,0,PConc,1,0,0,GLQ,573.0,Unf,191.0,764.0,1,764,862,1626,1.0,2,1,2,0,6,0,0,0,2003.0,0,474.0,0,27,0,10,0,154000,4
164,2615,1,1,73.0,7100,IR1,0,Corner,0,0,1Fam,1Story,5,7,1957,Gable,WdShing,Wd Shng,0,0.0,0,0,CBlock,0,0,0,GLQ,708.0,Unf,108.0,816.0,0,816,0,816,1.0,1,0,2,0,5,0,0,0,1957.0,0,308.0,0,0,0,7,0,129900,49
165,329,0,0,36.0,2592,Reg,0,Inside,0,0,TwnhsE,2Story,5,3,1976,Gable,CemntBd,CmentBd,0,0.0,0,0,CBlock,1,0,0,Rec,129.0,BLQ,175.0,536.0,0,536,576,1112,0.0,1,1,3,0,4,0,0,1,1976.0,0,336.0,182,0,0,4,0,85000,34
